RowName,E.4_prevision,A.6_prevision,B.6_prevision,D.4_prevision,C.4_prevision,D.6_prevision,A.8_prevision,A.1_prevision,B.1_prevision,A.2_prevision,D.9_prevision,D.12_prevision,E.9_prevision,C.2_prevision,B.2_prevision,E.2_prevision,A.4_prevision,B.4_prevision,A.9_prevision,D.7_prevision,D.2_prevision,E.7_prevision,E.5_prevision,E.3_prevision,B.5_prevision,D.10_prevision,A.7_prevision,D.5_prevision,C.1_prevision,E.8_prevision,A.3_prevision,D.1_prevision,D.11_prevision,C.3_prevision,E.6_prevision,B.3_prevision,D.3_prevision,A.5_prevision,D.8_prevision,E.1_prevision
Adobe Illustrator CS5 Introduction,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0333333333333332,0.5,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.6000000000000001,0.2,0.5333333333333333,0.0
Adobe InDesign CC Tutorial - Beginners to Advanced Tutorial,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.5333333333333333,0.2,0.0,0.2,0.0,0.3333333333333333,0.16666666666666666,0.5,0.8666666666666667,0.2,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0333333333333332,0.5,0.0,0.0,0.0,0.2,1.0,0.2,0.4,0.6000000000000001,0.6000000000000001,0.7333333333333334,0.4
Data Science Ethics,0.5,0.0,0.75,0.2,0.6428571428571428,0.0,1.1857142857142855,0.0,0.2857142857142857,0.2222222222222222,0.7301587301587301,0.0,0.8888888888888888,0.0,0.5714285714285714,0.0,0.16666666666666666,0.16666666666666666,1.7777777777777777,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.25,0.0,0.2,0.0,1.0,0.2,0.65,0.6000000000000001,1.5999999999999999,2.511111111111111,0.2
SEO: GoogleBoost startup - how I get 1_000 visitors a day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.8888888888888888,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,2.111111111111111,0.0,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.0,0.6000000000000001,0.2,0.4,0.6000000000000001,0.2,2.311111111111111,0.0
Java Persistence: Hibernate and JPA Fundamentals,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0333333333333332,0.5,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.6000000000000001,0.2,0.5333333333333333,0.0
Preparing for the AP* Statistics Exam,0.9,0.0,1.15,0.2,0.5,0.16666666666666666,0.7,0.0,0.0,0.38888888888888884,0.7777777777777777,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,2.111111111111111,0.0,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.5333333333333333,0.25,0.0,0.2,0.4,0.8,0.4,0.65,0.6000000000000001,1.7999999999999998,1.9777777777777776,0.2
Foundations of E-Commerce ,0.9,0.0,1.15,0.2,0.6428571428571428,0.16666666666666666,0.9857142857142857,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.0,0.8666666666666667,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.8,0.2,0.2
Professional documents using Microsoft Word 2010,0.9,0.2,1.15,0.2,0.5,0.16666666666666666,0.7,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.2,1.0666666666666667,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.8,0.2,0.2
Introduction to Cloud Computing,0.9,0.0,1.15,0.2,0.6428571428571428,0.16666666666666666,0.9857142857142858,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.0,0.8666666666666667,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.8,0.2,0.2
Creating Business Value with User Experience,0.8999999999999999,0.0,1.15,0.2,0.6428571428571428,0.16666666666666666,0.9857142857142858,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.0,0.8666666666666667,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.8,0.2,0.2
In-Memory Data Management in a Nutshell,0.0,0.0,0.0,0.2,0.30952380952380953,0.0,0.6857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.0,0.6000000000000001,0.2,0.6666666666666666,0.2,0.6000000000000001,1.0666666666666667,0.2
Build a Photo Browser iPhone App,0.45,0.0,0.7,0.2,0.5,0.16666666666666666,0.9,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,1.6,0.7333333333333334,0.4
Practical Machine Learning,0.65,0.0,0.8999999999999999,0.2,0.5,0.16666666666666666,0.9,0.0,0.0,0.38888888888888884,0.7777777777777777,0.0,0.8888888888888888,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,2.111111111111111,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.7,0.0,0.0,0.0,0.4,1.0,0.2,0.4,0.6000000000000001,1.8,2.511111111111111,0.4
Optimizing Microsoft Windows Server Storage,0.45,0.0,0.7,0.2,0.6666666666666666,0.0,0.8999999999999999,0.0,0.0,0.3666666666666667,0.3666666666666667,0.3666666666666667,0.0,0.2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5333333333333333,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,0.6000000000000001,0.4,0.6666666666666666,0.2,1.5999999999999999,1.0666666666666667,0.4
IELTS Academic Test Preparation,0.65,0.0,0.8999999999999999,0.2,0.5,0.16666666666666666,0.7,0.0,0.0,0.5888888888888889,0.9777777777777776,0.2,0.8888888888888888,0.2,0.0,0.0,0.5,0.5,2.6444444444444444,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7,0.0,0.0,0.0,0.4,0.6000000000000001,0.2,0.4,0.4,1.5999999999999999,2.111111111111111,0.2
Learn Microsoft Access 2013,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
Human-Computer Interaction Design,0.45,0.0,0.7,0.2,0.6428571428571428,0.0,1.1857142857142857,0.0,0.2857142857142857,0.2,0.4857142857142857,0.2,0.0,0.2,0.5714285714285714,0.0,0.5,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,0.6000000000000001,0.4,0.0,0.2,1.5999999999999999,0.7333333333333334,0.4
Final Cut X Basics,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0333333333333332,0.5,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.6000000000000001,0.2,0.5333333333333333,0.0
Application Development for SAP Business ByDesign,0.9,0.2,1.15,0.2,0.5,0.16666666666666666,0.7,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.2,1.0666666666666667,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.8,0.2,0.2
Try Objective-C,0.45,0.0,0.7,0.2,0.5,0.16666666666666666,0.9,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,1.6,0.7333333333333334,0.4
AdWords For SaaS Startups,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
Programming Mobile Applications for Android Handheld Systems: Part 1,0.2,0.0,0.2,0.0,0.30952380952380953,0.0,0.4857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4,0.6666666666666666,0.2,0.2,1.0666666666666667,0.4
Programming Mobile Applications for Android Handheld Systems: Part 2,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
Finding Hidden Messages in DNA (Bioinformatics I),0.4,0.0,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0.4222222222222222,0.6444444444444444,0.2,0.8888888888888888,0.2,0.0,0.0,0.5,0.5,2.311111111111111,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.3666666666666667,0.0,0.0,0.0,0.4,1.0,0.2,0.4,0.6000000000000001,0.8,2.511111111111111,0.4
Introduction to Thermodynamics: Transferring Energy from Here to There,0.2,0.0,0.2,0.0,0.0,0.16666666666666666,0.2,0.0,0.0,0.38888888888888884,0.9444444444444443,0.16666666666666666,0.8888888888888888,0.0,0.0,0.3333333333333333,0.5,0.5,2.777777777777778,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.5,0.0,0.0,0.2,0.2,0.8,0.4,0.4,0.6000000000000001,0.2,2.8444444444444446,0.4
Social Network Analysis,0.25,0.0,0.25,0.2,0.14285714285714285,0.0,0.6857142857142857,0.0,0.2857142857142857,0.2222222222222222,0.7301587301587301,0.0,0.8888888888888888,0.0,0.5714285714285714,0.0,0.5,0.5,2.111111111111111,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.25,0.0,0.2,0.0,1.0,0.2,0.65,0.6000000000000001,0.6000000000000001,2.511111111111111,0.2
Introduction to XAML and Application Development,0.2,0.0,0.2,0.2,0.30952380952380953,0.0,0.6857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5333333333333333,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,0.6000000000000001,0.4,0.6666666666666666,0.2,0.6000000000000001,1.0666666666666667,0.4
Understanding Media by Understanding Google,0.9,0.0,1.15,0.2,0.6428571428571428,0.16666666666666666,0.9857142857142858,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.0,0.8666666666666667,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.8,0.2,0.2
GPS: An Introduction to Satellite Navigation_ with an interactive Worldwide Laboratory using Smartphones,0.45,0.0,0.7,0.2,0.5,0.16666666666666666,0.9,0.0,0.0,0.3666666666666667,0.5333333333333333,0.2,0.0,0.2,0.0,0.0,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.5,0.0,0.0,0.2,0.2,0.6000000000000001,0.4,0.0,0.2,1.6,0.7333333333333334,0.4
Functional Programming Principles in Scala,0.45,0.0,0.7,0.2,0.6428571428571428,0.0,1.1857142857142857,0.0,0.2857142857142857,0.4222222222222222,0.9301587301587302,0.2,0.8888888888888888,0.2,0.5714285714285714,0.0,0.5,0.5,2.311111111111111,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.3666666666666667,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.0,1.5999999999999999,2.311111111111111,0.2
Statistical Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Intro to Theoretical Computer Science,0.0,0.0,0.0,0.2,0.30952380952380953,0.16666666666666666,0.6857142857142857,0.0,0.2857142857142857,0.5333333333333333,0.6523809523809524,0.5333333333333333,0.16666666666666666,0.3666666666666667,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.2,0.0,0.4,0.2,0.6666666666666666,0.0,0.4,0.8666666666666667,0.2
SAP S/4HANA - Deep Dive,0.9,0.0,1.15,0.2,0.6428571428571428,0.16666666666666666,0.9857142857142858,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.0,0.8666666666666667,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.8,0.2,0.2
1000s More Subscribers! Make a YouTube Outro in PowerPoint,0.2,0.0,0.2,0.2,0.30952380952380953,0.0,0.6857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.3666666666666667,0.0,0.0,0.2,0.2,0.4,0.2,0.6666666666666666,0.0,0.6000000000000001,0.8666666666666667,0.2
Adobe Illustrator CS6 Tutorial - Training Taught By Experts,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
Unit Testing With Swift and XCTest,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
Anatomy of Backbone.js,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
Intermediate SQL,0.2,0.0,0.2,0.0,0.30952380952380953,0.16666666666666666,0.4857142857142857,0.0,0.2857142857142857,0.5333333333333333,0.9857142857142858,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.2,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.5333333333333333,0.0,0.0,0.2,0.2,0.6000000000000001,0.2,1.0666666666666667,0.4,0.2,0.5333333333333333,0.2
Machine Learning,0.9,0.0,1.15,0.2,0.6428571428571428,0.16666666666666666,0.9857142857142857,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.0,0.8666666666666667,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.7999999999999998,0.2,0.2
UX Design,0.25,0.0,0.5,0.2,0.5,0.16666666666666666,0.7,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0333333333333332,0.5,0.0,0.0,0.0,0.0,0.8,0.0,0.4,0.6000000000000001,1.6,0.5333333333333333,0.0
Projects in Django and Python,0.0,0.0,0.0,0.2,0.30952380952380953,0.16666666666666666,0.6857142857142857,0.0,0.2857142857142857,0.5333333333333333,0.6523809523809524,0.5333333333333333,0.16666666666666666,0.3666666666666667,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.2,0.0,0.4,0.2,0.6666666666666666,0.0,0.4,0.8666666666666667,0.2
ISSCC Previews: Circuit and System Insights,0.45,0.0,0.7,0.2,0.6428571428571428,0.0,1.1857142857142857,0.0,0.2857142857142857,0.4222222222222222,0.9301587301587302,0.2,0.8888888888888888,0.2,0.5714285714285714,0.0,0.5,0.5,2.311111111111111,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,1.5999999999999999,2.511111111111111,0.4
Neural Networks for Machine Learning,0.45,0.0,0.7,0.2,0.5,0.16666666666666666,0.9,0.0,0.0,0.3666666666666667,0.5333333333333333,0.2,0.0,0.2,0.0,0.0,0.5,0.5,0.8666666666666667,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.5,0.0,0.0,0.0,0.2,1.0,0.2,0.4,0.6000000000000001,1.5999999999999999,0.7333333333333334,0.4
Introduction to Graphic Design on Canva,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
Introduction to Mobile Application Development using Android,0.2,0.0,0.2,0.2,0.30952380952380953,0.0,0.6857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4,0.6666666666666666,0.0,0.4,0.8666666666666667,0.4
Fog Networks and the Internet of Things,0.2,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.4222222222222222,0.6444444444444444,0.2,0.8888888888888888,0.2,0.0,0.0,0.5,0.5,2.311111111111111,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,1.0,0.4,0.4,0.6000000000000001,0.6000000000000001,2.511111111111111,0.4
Learn Photoshop Quickly and Easily (For Web Images),0.25,0.0,0.5,0.2,0.5,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.4,0.0,0.0
Constraints and Triggers,0.65,0.0,0.9,0.2,0.5,0.16666666666666666,0.8999999999999999,0.0,0.0,0.3666666666666667,0.5333333333333333,0.2,0.0,0.2,0.0,0.0,0.5,0.5,0.8666666666666667,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7,0.0,0.0,0.0,0.4,0.8,0.2,0.4,0.4,1.6,0.5333333333333333,0.4
TC309: mHealth - Mobile Phones for Public Health,0.65,0.0,0.65,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.7,0.25,0.0,0.2,0.4,1.0,0.4,0.65,0.6000000000000001,0.8,0.7333333333333334,0.4
TC111: Technology for Monitoring and Evaluation,0.25,0.0,0.5,0.2,0.8095238095238095,0.0,1.1857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.2,0.0,0.4,0.2,0.6666666666666666,0.0,1.4,0.8666666666666667,0.2
Learning AutoCAD 2014 Drawing Essentials,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
Indexes and Transactions,0.65,0.0,0.9,0.2,0.5,0.16666666666666666,0.9,0.0,0.0,0.3666666666666667,0.5333333333333333,0.2,0.0,0.2,0.0,0.0,0.5,0.5,0.8666666666666667,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7,0.0,0.0,0.0,0.4,0.8,0.2,0.4,0.4,1.6,0.5333333333333333,0.4
Making Better Group Decisions: Voting_ Judgement Aggregation and Fair Division,0.45,0.0,0.45,0.2,0.0,0.0,0.4,0.0,0.0,0.4222222222222222,0.6444444444444444,0.2,0.8888888888888888,0.2,0.0,0.0,0.16666666666666666,0.16666666666666666,1.9777777777777776,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.25,0.0,0.2,0.2,1.0,0.4,0.65,0.6000000000000001,0.6000000000000001,2.511111111111111,0.4
3ds Max 2010 New Features,0.9,0.2,1.15,0.2,0.5,0.16666666666666666,0.7,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.2,1.0666666666666667,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.8,0.2,0.2
Windows App From Scratch,0.65,0.0,0.8999999999999999,0.2,0.5,0.16666666666666666,0.8999999999999999,0.0,0.0,0.5888888888888889,0.9777777777777776,0.2,0.8888888888888888,0.2,0.0,0.0,0.5,0.5,2.6444444444444444,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,1.6,2.311111111111111,0.4
Calculus I (Differential Calculus),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.8888888888888888,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,2.111111111111111,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.6000000000000001,0.2,2.311111111111111,0.0
Big Data Science with the BD2K-LINCS Data Coordination and Integration Center,0.65,0.0,0.9,0.2,0.5,0.0,0.9,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.5,0.5,0.5333333333333333,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.3666666666666667,0.0,0.0,0.0,0.4,1.0,0.2,0.4,0.6000000000000001,1.8,0.7333333333333334,0.4
Robot Mechanics and Control_ Part II,0.45,0.0,0.7,0.2,0.6428571428571428,0.16666666666666666,1.1857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.4857142857142857,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.5714285714285714,0.0,0.5,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,1.6,0.7333333333333334,0.4
